,employer,link,source,title,compensation_min,compensation_max,compensation_currency
588, Банк Открытие,https://hh.ru/vacancy/35403651?query=python,https://hh.ru,Руководитель направления отдела моделей кредитного риска,,,
589, TR Logic LLC,https://hh.ru/vacancy/36357908?query=python,https://hh.ru,Rust Developer,2000,, EUR
590, Cloud Linux,https://hh.ru/vacancy/36620207?query=python,https://hh.ru,С Developer (embedded background - KernelCare Project),,,
591, Руформ,https://hh.ru/vacancy/36165582?query=python,https://hh.ru,IOS Developer,,,
592, Сбербанк для экспертов,https://hh.ru/vacancy/33798173?query=python,https://hh.ru,Data Engineer,,,
593,ООО Стрим,https://hh.ru/vacancy/34332959?query=python,https://hh.ru,Инженер по автоматизации тестирования / Automation QA engineer,,,
594, Ростелеком - Центры обработки данных,https://hh.ru/vacancy/36548335?query=python,https://hh.ru,Программист-разработчик,,,
595, Открытая Мобильная Платформа,https://hh.ru/vacancy/34041975?query=python,https://hh.ru,Senior golang developer,,,
596,АО Флант,https://hh.ru/vacancy/36397424?query=python,https://hh.ru,DevOps-инженер,100000,, руб.
597,ООО Сателл ИТ,https://hh.ru/vacancy/36670023?query=python,https://hh.ru,Администратор Linux (в Банк),,175000, руб.
598, Exness,https://hh.ru/vacancy/36663678?query=python,https://hh.ru,DevOps Engineer,,,
599,ООО Ростелеком Информационные Технологии,https://hh.ru/vacancy/36677265?query=python,https://hh.ru,QAA специалист,,,
600, TR Logic LLC,https://hh.ru/vacancy/31776172?query=python,https://hh.ru,PHP Developer,1500,, EUR
601,ООО Кометрика,https://hh.ru/vacancy/36594771?query=python,https://hh.ru,Специалист DevOps,,,
602, Group-IB,https://hh.ru/vacancy/36311830?query=python,https://hh.ru,QA Инженер по автоматизации тестирования на проект TDS Huntbox,,,
603, Netris,https://hh.ru/vacancy/36374954?query=python,https://hh.ru,QA Engineer/Инженер по тестированию (решения видеонаблюдения/CCTV),,,
604,"ООО Сканэкс, ИТЦ",https://hh.ru/vacancy/35987942?query=python,https://hh.ru,Инженер группы эксплуатации (Devops),,,
605," Цифровые решения, НПП",https://hh.ru/vacancy/36677210?query=python,https://hh.ru,Системный программист Linux,100000,, руб.
606, EXANTE,https://hh.ru/vacancy/33573805?query=python,https://hh.ru,Techsupport engineer/Junior system administrator,1100,1200, EUR
607, Связной,https://hh.ru/vacancy/36228497?query=python,https://hh.ru,Аналитик на мобильное приложение,,,
608, Ростелеком - Центры обработки данных,https://hh.ru/vacancy/35028277?query=python,https://hh.ru,Аналитик BI,,,
609,ПАО Ростелеком,https://hh.ru/vacancy/36265167?query=python,https://hh.ru,Data Engineer,,,
610,ООО Ростелеком Информационные Технологии,https://hh.ru/vacancy/36392073?query=python,https://hh.ru,Системный администратор Linux,,,
611, Comagic,https://hh.ru/vacancy/36319808?query=python,https://hh.ru,Системный администратор Linux,140000,, руб.
612, MOS.RU,https://hh.ru/vacancy/36673838?query=python,https://hh.ru,Data-аналитик/ Продуктовый аналитик,,,
613, Криптонит,https://hh.ru/vacancy/36207640?query=python,https://hh.ru,Scala Developer,,,
614, Связной,https://hh.ru/vacancy/36217388?query=python,https://hh.ru,Web-аналитик,,,
615, Руформ,https://hh.ru/vacancy/36167582?query=python,https://hh.ru,Android Developer,,,
616,АО Сбербанк - Технологии,https://hh.ru/vacancy/36679593?query=python,https://hh.ru,Инженер Devops,,,
617, Криптонит,https://hh.ru/vacancy/36207669?query=python,https://hh.ru,Senior Scala Developer / Team Lead,,,
618,АО АСТ,https://hh.ru/vacancy/36578763?query=python,https://hh.ru,Старший разработчик встраиваемых систем и встроенного ПО/Senior Embedded Developer,,,
619, Федеральная служба по аккредитации,https://hh.ru/vacancy/35830413?query=python,https://hh.ru,DevOps / системный администратор,220000,, руб.
620, Beresnev.Games,https://hh.ru/vacancy/36190982?query=python,https://hh.ru,"Product Analyst (Прага, Чехия)",,,
621,АО Управление ВОЛС-ВЛ (Дочернее Общество ПАО Россети),https://hh.ru/vacancy/36666178?query=python,https://hh.ru,Big data инженер,,,
622, G-Core Labs,https://hh.ru/vacancy/36101411?query=python,https://hh.ru,Системный инженер Linux,,,
623, Криптонит,https://hh.ru/vacancy/36207622?query=python,https://hh.ru,Senior Rust Developer,,,
624, Инфосистемы Джет,https://hh.ru/vacancy/36657251?query=python,https://hh.ru,Lead Data scientist,,,
625, X5 RETAIL GROUP,https://hh.ru/vacancy/36445787?query=python,https://hh.ru,Старший инженер DevOps,,,
626, Group-IB,https://hh.ru/vacancy/36311782?query=python,https://hh.ru,QA Инженер по автоматизации тестирования на проект TDS Sensor,,,
627, NVIDIA,https://hh.ru/vacancy/36447247?query=python,https://hh.ru,"Senior Developer Tools Engineer, C++ - Software",,,
628, НИИ «Восход»,https://hh.ru/vacancy/35269146?query=python,https://hh.ru,Системный администратор Linux,,,
629, HUAWEI,https://hh.ru/vacancy/35354190?query=python,https://hh.ru,DevOps Engineer (Senior),,,
630,ООО Авилекс,https://hh.ru/vacancy/36575943?query=python,https://hh.ru,Системный администратор/Программист (DevOps),,,
631, Банк Хоум Кредит,https://hh.ru/vacancy/36677071?query=python,https://hh.ru,Team lead группы прикладной поддержки микросервисов,,,
632,ООО Банк СКС,https://hh.ru/vacancy/36307744?query=python,https://hh.ru,Java разработчик,180000,, руб.
633, Банк ВТБ (ПАО),https://hh.ru/vacancy/29309726?query=python,https://hh.ru,Java-разработчик на проект Digital Credit,,,
634, Exness,https://hh.ru/vacancy/36326969?query=python,https://hh.ru,"Quality assurance engineer, Cyprus, Limassol",,,
635, Group-IB,https://hh.ru/vacancy/36526481?query=python,https://hh.ru,Специалист по проведению тестов на проникновение/анализу защищенности,,,
636, Лаборатория Касперского,https://hh.ru/vacancy/36620635?query=python,https://hh.ru,С++ Developer (Threat Research),,,
637, Сбербанк для экспертов,https://hh.ru/vacancy/36677045?query=python,https://hh.ru,Model risk manager,,,
638, Группа компаний «Триумф»,https://hh.ru/vacancy/27624651?query=python,https://hh.ru,CG программист (WebGL),,,
639,ООО Деликэйт Групп,https://hh.ru/vacancy/36289227?query=python,https://hh.ru,Senior Developer / Ведущий программист,150000,, руб.
640, Crazy Panda,https://hh.ru/vacancy/36657151?query=python,https://hh.ru,Маркетинговый аналитик,,,
641,ООО G5 Entertainment AB,https://hh.ru/vacancy/36612469?query=python,https://hh.ru,Game Project Analyst,,,
642,"ПАО «МТС»,IT",https://hh.ru/vacancy/35821074?query=python,https://hh.ru,Backend-разработчик,,,
643,ООО Альтуэра Лабс,https://hh.ru/vacancy/36370819?query=python,https://hh.ru,Scala/Java Developer,120000,170000, руб.
644, DIRECTUM,https://hh.ru/vacancy/36658355?query=python,https://hh.ru,Разработчик бизнес-решений (NET C#),,,
645, LATOKEN,https://hh.ru/vacancy/35358182?query=python,https://hh.ru,Blockchain Engineer R&D,4000,6000, USD
646,ПАО Ростелеком,https://hh.ru/vacancy/36675851?query=python,https://hh.ru,Системный администратор / Инженер DevOps,,,
647, Angara Technologies Group,https://hh.ru/vacancy/36039070?query=python,https://hh.ru,Разработчик DevOps (SOC),,,
648, Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве,https://hh.ru/vacancy/26488201?query=python,https://hh.ru,Администратор баз данных PostgreSQL,,,
649, OZON.ru Разработка,https://hh.ru/vacancy/36558325?query=python,https://hh.ru,Разработчик OLAP,,,
650,ООО ПРОДЖЕКТ САППОРТ,https://hh.ru/vacancy/36377577?query=python,https://hh.ru,Инженер технической поддержки,50000,, руб.
651,ООО НТ Прогресс,https://hh.ru/vacancy/34677703?query=python,https://hh.ru,Системный администратор/DevOps инженер,,,
652,ОАО ИнфоТеКС,https://hh.ru/vacancy/36662852?query=python,https://hh.ru,Разработчик full-stack,,,
653, Сбербанк для экспертов,https://hh.ru/vacancy/36679592?query=python,https://hh.ru,Руководитель команды разработки (Java),,,
654, NVIDIA,https://hh.ru/vacancy/36447276?query=python,https://hh.ru,"Senior Developer Tools Engineer, C++ & QT",,,
655, Group-IB,https://hh.ru/vacancy/36526510?query=python,https://hh.ru,Антифрод аналитик,,,
656, Инфосистемы Джет,https://hh.ru/vacancy/36676553?query=python,https://hh.ru,Администратор 2 линии поддержки web-приложений,,,
657, Лига Цифровой Экономики,https://hh.ru/vacancy/36672010?query=python,https://hh.ru,Системный аналитик,,,
658, DigitalHR,https://hh.ru/vacancy/35042624?query=python,https://hh.ru,Senior back-end developer (Clojure),,,
659,,https://hh.ru/vacancy/36679826?query=python,https://hh.ru,Руководитель направления информационной безопасности,200000,, руб.
660, UniCredit Bank,https://hh.ru/vacancy/36673652?query=python,https://hh.ru,Риск-менеджер банковской книги: ликвидность,,,
661, РБК,https://hh.ru/vacancy/35768074?query=python,https://hh.ru,Инженер программист JAVA,,,
662, IT_Selection,https://hh.ru/vacancy/36587118?query=python,https://hh.ru,Middle/Senior iOS developer (Таллин),2500,3800, EUR
663, Worldskills Russia,https://hh.ru/vacancy/36589186?query=python,https://hh.ru,Системный архитектор,,,
664, Сбербанк для экспертов,https://hh.ru/vacancy/36655245?query=python,https://hh.ru,Junior DevOps,,,
665, Exness,https://hh.ru/vacancy/36558636?query=python,https://hh.ru,QA engineer (Partnership team),,,
666, Яндекс,https://hh.ru/vacancy/36606723?query=python,https://hh.ru,Системный аналитик,,,
667, Ситимобил,https://hh.ru/vacancy/26831739?query=python,https://hh.ru,Серверный разработчик / Backend Developer,,,
668, Samsung Research Center,https://hh.ru/vacancy/36525561?query=python,https://hh.ru,SW Engineer (NPU Firmware),,,
669, OZON.ru Разработка,https://hh.ru/vacancy/36557978?query=python,https://hh.ru,ETL разработчик,,,
670, Новые Облачные Технологии,https://hh.ru/vacancy/29323728?query=python,https://hh.ru,QA инженер (Автоматизированное тестирование),,,
671, Luxoft,https://hh.ru/vacancy/36667788?query=python,https://hh.ru,Senior DevOps Engineer (Hadoop),,,
672, NVIDIA,https://hh.ru/vacancy/36448956?query=python,https://hh.ru,GeForce NOW System Performance Engineer,,,
673,ПАО Московская Биржа,https://hh.ru/vacancy/36675537?query=python,https://hh.ru,Системный администратор Linux,,,
674, NGENIX,https://hh.ru/vacancy/36559188?query=python,https://hh.ru,Teamlead команды технической поддержки,,,
